time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
16:52:05,1.2,1.6,0.9,0.4,0.4,0.4
16:52:18,1.4,1.3,1.2,0.4,0.4,0.4
16:53:06,1.6,2,1.2,0.4,0.4,0.4
16:54:07,1.4,1.4,1.2,0.4,0.4,0.4
16:55:07,1.5,1.6,1.4,0.4,0.4,0.4
16:56:08,1.4,1.9,1.3,0.4,0.4,0.4
16:57:08,1.3,1.6,1.1,0.4,0.4,0.4
16:58:09,1.2,1.9,1.1,0.4,0.4,0.4
16:59:09,1.3,1.9,1.1,0.4,0.4,0.4
17:00:10,1.1,1.7,1.1,0.3,0.4,0.3
17:01:10,1,1.8,1.1,0.3,0.4,0.3
17:02:10,1,1.9,1.4,0.3,0.4,0.3
17:03:11,1,1.5,1.1,0.3,0.4,0.3
17:04:11,1.4,1.5,1.2,0.3,0.4,0.3
17:05:11,1,1.5,1.1,0.3,0.4,0.3
17:06:12,1.1,1.6,1.1,0.3,0.4,0.3
17:07:12,1.1,1.6,1.2,0.3,0.4,0.3
17:08:12,1,1.8,1.3,0.3,0.4,0.3
17:09:13,1,1.2,1.2,0.3,0.4,0.3
17:10:13,1,1.5,1.2,0.3,0.4,0.3
17:11:13,1.1,1.8,1.2,0.3,0.4,0.3
17:12:14,1,1.7,1.2,0.3,0.4,0.3
17:13:14,1.1,1.6,1.2,0.3,0.4,0.3
17:14:14,1.3,1.7,1,0.3,0.4,0.3
17:15:15,1.1,1.7,1.3,0.3,0.4,0.3
17:16:15,1,1.8,1.2,0.3,0.4,0.3
17:17:15,1,1.8,1.3,0.3,0.4,0.3
17:18:16,1,1.3,1.1,0.3,0.4,0.3
17:19:16,1.2,1.8,1.4,0.3,0.4,0.3
17:20:17,1,1.7,1.2,0.3,0.4,0.3
17:21:17,1.2,1.9,1.3,0.3,0.4,0.3
17:22:18,1.3,2.1,1.3,0.3,0.4,0.3
17:23:18,1,1.8,1.4,0.3,0.4,0.3
17:24:18,1,1.6,1.5,0.3,0.4,0.3
17:25:19,1.1,2.1,1.3,0.3,0.4,0.3
17:26:19,0.7,0.7,0.7,0.3,0.4,0.3
17:27:19,1.3,1.3,0.9,0.3,0.4,0.2
17:28:20,0.4,0.5,0.4,0.2,0.4,0.2
17:29:20,10.5,0.4,0.3,0.2,0.3,0.2
17:30:21,0.2,0.4,0.3,0.2,0.3,0.2
17:31:21,1.2,1.1,0.9,0.4,0.4,0.4
17:32:21,1.3,2.1,1.6,0.3,0.4,0.3
17:33:22,1.6,2.2,1.5,0.3,0.4,0.3
17:34:22,1.1,1.7,1.2,0.3,0.4,0.3
17:35:22,1.5,2.2,1.3,0.3,0.4,0.3
17:36:23,1.1,2.1,1.4,0.3,0.4,0.3
17:37:24,1.2,2.2,1.5,0.3,0.4,0.3
17:38:26,2,2.3,1.7,0.3,0.4,0.3
17:39:28,1.5,2.2,1.4,0.3,0.4,0.3
17:40:31,1.2,2,1.7,0.3,0.4,0.3
17:41:33,1.3,2.4,1.6,0.3,0.4,0.3
17:42:36,1.4,2.2,1.5,0.3,0.4,0.3
17:43:36,1.5,2.1,1.4,0.3,0.4,0.3
17:44:36,1.6,2.1,1.4,0.3,0.4,0.3
17:45:36,1.2,2,1.5,0.3,0.4,0.3
17:46:37,1.4,1.9,1.6,0.3,0.4,0.3
17:47:37,1.1,1.5,1.3,0.3,0.4,0.3
17:48:38,1.2,2.1,1.4,0.3,0.4,0.3
17:49:38,1.5,2.5,1.6,0.3,0.4,0.3
17:50:38,1.7,2.3,1.6,0.3,0.4,0.3
17:51:38,1.6,2.4,1.8,0.3,0.4,0.3
17:52:39,1.7,2.3,1.8,0.3,0.4,0.3
17:53:39,1.9,2.2,1.9,0.3,0.4,0.4
17:54:39,1.3,1.9,1.5,0.3,0.4,0.3
17:55:40,1.2,1.9,1.2,0.3,0.4,0.3
17:56:40,1.3,1.9,1.5,0.3,0.4,0.3
17:57:40,1.8,1.9,1.5,0.3,0.4,0.3
17:58:41,1.7,1.8,1.7,0.3,0.4,0.3
17:59:41,1.1,1.5,1.3,0.3,0.4,0.3
18:00:41,1.5,2.4,1.5,0.3,0.4,0.3
18:01:42,1.3,1.9,1.4,0.3,0.4,0.3
18:02:42,1.1,1.9,1.4,0.4,0.4,0.4
18:03:41,1.7,2.4,1.3,0.4,0.4,0.4
