time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
19:47:55,0.9,0.6,0.6,0.9,0.7,0.7
19:48:55,0.8,0.6,0.7,0.8,0.7,0.7
19:49:56,0.8,0.6,0.6,0.8,0.7,0.7
19:50:57,0.9,0.6,0.6,0.8,0.7,0.7
19:51:57,0.9,0.6,0.6,0.8,0.7,0.7
19:52:58,0.9,0.6,0.7,0.8,0.7,0.7
19:53:58,0.9,0.6,0.6,0.9,0.7,0.6
19:54:59,0.9,0.6,0.6,0.8,0.7,0.7
19:56:00,0.9,0.6,0.6,0.9,0.7,0.7
19:57:00,0.9,0.6,0.7,0.8,0.7,0.7
19:58:01,0.9,0.6,0.7,0.9,0.7,0.6
19:59:01,0.9,0.6,0.6,0.8,0.7,0.7
20:00:02,0.9,0.6,0.6,0.8,0.7,0.7
20:01:03,0.9,0.6,0.6,0.9,0.7,0.7
20:02:03,0.9,0.6,0.7,0.8,0.7,0.7
20:03:04,0.9,0.6,0.7,0.8,0.7,0.6
20:04:04,0.9,0.6,0.7,0.9,0.7,0.7
20:05:05,0.9,0.6,0.6,0.8,0.7,0.7
20:06:06,0.9,0.6,0.7,0.9,0.7,0.7
20:07:06,0.9,0.6,0.7,0.9,0.7,0.6
20:08:07,0.9,0.6,0.7,0.8,0.7,0.7
20:09:07,0.8,0.6,0.6,0.8,0.6,0.6
20:10:08,0.8,0.5,0.5,0.9,0.6,0.5
20:11:09,0.8,0.5,0.6,0.9,0.6,0.5
20:12:09,0.9,0.5,0.5,0.9,0.6,0.5
20:13:10,0.8,0.5,0.5,0.8,0.6,0.5
20:14:11,0.8,0.5,0.5,0.8,0.6,0.5
20:15:11,0.8,0.5,0.5,0.8,0.6,0.5
20:16:12,0.8,0.5,0.5,0.8,0.6,0.5
20:17:12,0.8,0.5,0.5,0.8,0.6,0.5
20:18:13,0.8,0.5,0.5,0.8,0.6,0.6
20:19:14,0.8,0.5,0.6,0.8,0.6,0.5
20:20:14,0.8,0.5,0.5,0.9,0.6,0.5
20:21:15,0.8,0.5,0.5,0.8,0.6,0.5
20:22:16,0.8,0.5,0.5,0.8,0.6,0.5
20:23:16,0.8,0.5,0.5,0.9,0.6,0.5
20:24:17,0.8,0.5,0.6,0.8,0.6,0.5
20:25:17,0.8,0.5,0.5,0.8,0.6,0.5
20:26:18,0.8,0.5,0.6,0.8,0.6,0.5
20:27:19,0.8,0.5,0.5,0.8,0.6,0.5
20:28:19,0.8,0.5,0.5,0.8,0.6,0.5
20:29:20,0.8,0.5,0.5,0.8,0.6,0.5
20:30:20,0.8,0.5,0.5,0.8,0.6,0.5
20:31:21,0.8,0.5,0.5,0.8,0.6,0.5
20:32:22,0.8,0.5,0.6,0.8,0.6,0.5
20:33:22,0.8,0.5,0.5,0.9,0.6,0.5
20:34:23,0.8,0.5,0.5,0.9,0.6,0.5
20:35:23,0.8,0.5,0.5,0.8,0.6,0.5
20:36:24,0.8,0.5,0.5,0.8,0.6,0.5
20:37:25,0.8,0.5,0.5,0.9,0.6,0.5
20:38:25,0.8,0.5,0.5,0.8,0.6,0.5
20:39:26,0.8,0.5,0.5,0.8,0.6,0.5
20:40:26,0.8,0.5,0.5,0.8,0.6,0.5
20:41:27,0.8,0.5,0.5,0.8,0.6,0.5
20:42:28,0.8,0.5,0.5,0.8,0.6,0.5
20:43:28,0.8,0.5,0.6,0.9,0.6,0.5
20:44:29,0.8,0.5,0.5,0.9,0.6,0.5
20:45:30,0.8,0.4,0.5,0.8,0.6,0.5
20:46:30,0.8,0.5,0.5,0.9,0.6,0.5
20:47:31,0.8,0.5,0.5,0.8,0.6,0.5
20:48:31,0.8,0.5,0.5,0.8,0.6,0.5
20:49:32,0.8,0.5,0.5,0.8,0.6,0.5
20:50:33,0.8,0.5,0.5,0.8,0.6,0.5
20:51:33,0.8,0.5,0.5,0.8,0.6,0.5
20:52:34,0.9,0.6,0.7,0.8,0.7,0.7
20:53:34,0.9,0.6,0.8,0.8,0.7,0.7
20:54:35,0.9,0.6,0.7,0.8,0.7,0.6
20:55:36,0.9,0.6,0.7,0.9,0.7,0.7
20:56:36,0.9,0.6,0.8,0.9,0.7,0.7
20:57:37,0.9,0.6,0.7,0.9,0.7,0.7
20:58:37,0.9,0.6,0.7,0.9,0.7,0.7
20:59:38,0.9,0.6,0.8,0.9,0.7,0.7
21:00:39,0.9,0.6,0.8,0.8,0.7,0.6
21:01:40,0.9,0.6,0.7,0.8,0.7,0.6
21:02:40,0.9,0.6,0.7,0.9,0.7,0.7
21:03:46,0.9,0.6,0.8,0.8,0.7,0.7
21:04:47,0.9,0.6,0.7,0.8,0.7,0.7
21:05:47,0.9,0.6,0.7,0.9,0.7,0.6
21:06:14,0.9,0.6,0.8,0.8,0.7,0.7
21:03:46,0.9,0.6,0.8,0.8,0.7,0.7
21:04:47,0.9,0.6,0.8,0.8,0.7,0.7
21:05:47,0.9,0.6,0.8,0.8,0.7,0.7
21:06:14,0.9,0.6,0.8,0.8,0.7,0.7
21:03:46,0.9,0.6,0.8,0.8,0.7,0.7
21:04:47,0.9,0.6,0.8,0.8,0.7,0.7
21:05:47,0.9,0.6,0.8,0.8,0.7,0.7
21:06:14,0.9,0.6,0.8,0.8,0.7,0.7
21:03:46,0.9,0.6,0.8,0.8,0.7,0.7
21:04:47,0.9,0.6,0.8,0.8,0.7,0.7
