time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
13:10:46,1.9,1.6,1,0.8,1.1,1.3
13:11:50,1.6,1.6,1,0.9,1.1,1.3
13:12:52,1.7,1.7,1,1.1,1.1,1.3
13:13:53,2,1.8,1.1,1.1,1.1,1.4
13:14:53,2.2,1.8,1.1,1.1,1.2,1.5
13:15:54,2.3,1.8,1.2,1.1,1.2,1.5
13:16:54,2.4,1.8,1.1,1,1.2,1.5
13:17:54,2.4,1.7,1.1,0.9,1.2,1.4
13:43:36,2.2,1.9,1.1,1.1,1.1,1.4
13:44:36,2.3,1.9,1.2,1.1,1.2,1.5
13:45:37,2.4,1.9,1.2,1,1.2,1.5
13:46:37,2.4,1.9,1.2,0.9,1.2,1.5
13:47:38,2.3,1.8,1.1,0.8,1.2,1.4
13:48:38,2.2,1.7,1,0.8,1.2,1.3
13:49:39,1.9,1.7,1,0.8,1.2,1.3
13:50:39,1.7,1.7,1,0.9,1.1,1.4
13:51:39,1.7,1.7,1,1,1.1,1.4
13:52:40,1.9,1.8,1.1,1.1,1.1,1.4
13:53:40,2.2,1.9,1.1,1.1,1.2,1.5
13:54:41,2.3,1.9,1.2,1.1,1.2,1.5
13:55:42,2.4,2,1.2,1,1.2,1.6
13:56:42,2.4,1.9,1.2,1,1.2,1.5
13:57:43,2.3,1.8,1.1,0.9,1.2,1.5
13:58:44,2.1,1.7,1,0.8,1.2,1.4
13:59:44,1.9,1.7,1,0.8,1.2,1.3
14:00:34,1.7,1.8,1,0.9,1.1,1.4
