time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
15:55:36,1,0.6,0.6,0.8,0.6,0.7
15:56:36,1,0.6,0.6,0.8,0.6,0.6
15:57:37,1.1,0.6,0.8,0.9,0.7,0.6
15:58:38,1,0.6,0.8,0.9,0.6,0.6
15:59:38,1.1,0.6,0.8,0.9,0.7,0.6
16:00:39,1.1,0.6,0.8,0.9,0.6,0.6
16:01:40,1.1,0.7,0.9,0.9,0.7,0.7
16:02:40,1.1,0.7,1,0.9,0.7,0.7
16:03:41,1.1,0.7,1.1,0.9,0.7,0.7
16:04:42,1.1,0.7,1,0.9,0.7,0.7
16:05:42,1.1,0.7,1,0.9,0.7,0.7
16:06:43,1.1,0.7,0.9,1,0.8,0.7
16:07:44,1,0.7,1,0.9,0.7,0.7
16:08:44,1.1,0.7,1,0.9,0.7,0.7
16:09:44,1.1,0.7,1,0.9,0.7,0.7
16:10:45,1.1,0.7,1,0.9,0.7,0.7
16:11:45,1.1,0.7,1,0.9,0.7,0.7
16:12:46,1.1,0.7,1,0.9,0.7,0.7
16:13:46,1.1,0.7,1,0.9,0.7,0.7
16:14:46,1.1,0.7,0.9,0.9,0.7,0.7
16:15:47,1.1,0.7,1,0.9,0.7,0.7
16:16:47,1.1,0.7,0.8,0.9,0.7,0.6
16:17:48,1.1,0.7,0.8,0.9,0.7,0.6
16:18:48,1.1,0.6,0.8,0.9,0.6,0.6
16:19:48,1.1,0.6,0.8,0.8,0.6,0.6
16:20:49,1.1,0.6,0.9,0.85,0.6,0.6
16:21:49,1.1,0.7,1,0.9,0.7,0.7
16:22:50,1.1,0.7,0.9,0.9,0.7,0.7
16:23:50,1.1,0.7,1,0.9,0.7,0.7
16:24:50,1.1,0.7,1,0.9,0.7,0.7
16:25:51,1.1,0.7,0.9,0.9,0.7,0.7
16:26:51,1.1,0.7,1,0.9,0.7,0.7
16:27:51,1.1,0.7,1,0.9,0.7,0.8
16:28:52,1.1,0.7,0.9,0.9,0.7,0.7
16:29:52,1.1,0.7,1.1,0.9,0.7,0.7
16:30:53,1.1,0.7,1.1,0.9,0.7,0.7
16:31:53,1.1,0.7,1,0.9,0.7,0.7
16:32:53,1.1,0.7,0.9,0.9,0.7,0.7
16:33:54,1.1,0.7,1.1,0.9,0.8,0.7
16:34:54,1.1,0.7,1,0.9,0.7,0.7
16:35:56,1.1,0.7,1.1,0.9,0.8,0.7
16:36:58,1.1,0.7,1,0.9,0.7,0.7
16:38:00,1.1,0.7,1,0.9,0.7,0.7
16:39:02,1.1,0.7,1,0.9,0.7,0.7
16:40:04,1.1,0.7,0.9,0.9,0.7,0.7
16:41:06,1.1,0.7,0.9,0.9,0.7,0.7
16:42:08,1.1,0.7,0.9,0.9,0.7,0.7
16:43:10,1.1,0.7,1,0.9,0.7,0.7
16:44:13,1.1,0.7,1,0.9,0.7,0.7
16:45:15,1.1,0.7,1,0.9,0.7,0.7
16:46:17,1.1,0.7,0.9,0.9,0.7,0.7
16:47:20,1.1,0.7,0.9,0.9,0.7,0.7
16:48:22,1.1,0.7,1,0.9,0.7,0.7
16:49:25,1.1,0.7,1,0.9,0.7,0.7
16:50:27,1,0.7,1.1,0.9,0.7,0.7
16:51:30,1.1,0.7,1,0.9,0.7,0.7
16:52:32,1.1,0.7,1,0.9,0.7,0.7
16:53:35,1.1,0.7,0.9,0.9,0.7,0.7
16:54:37,1.1,0.7,1,0.9,0.7,0.7
16:55:40,1.1,0.7,1,0.9,0.7,0.7
16:56:43,1.1,0.7,1,0.9,0.7,0.7
16:57:45,1.1,0.7,0.9,0.9,0.7,0.7
16:58:48,1.1,0.7,0.9,0.9,0.7,0.7
16:59:51,1.1,0.7,1,0.9,0.7,0.7
17:00:53,1.1,0.7,0.9,0.9,0.7,0.7
17:01:56,1.1,0.7,1,0.9,0.7,0.7
17:02:59,1.1,0.7,1,0.9,0.7,0.7
17:04:01,1.1,0.7,1,0.9,0.7,0.7
17:05:04,1.1,0.7,1,0.9,0.7,0.7
17:06:07,1.1,0.6,0.8,0.9,0.7,0.6
17:07:10,1.1,0.6,0.9,0.9,0.7,0.6
17:08:12,1,0.6,0.8,0.8,0.6,0.6
17:09:15,1,0.6,0.8,0.8,0.6,0.6
17:10:18,1.1,0.6,0.8,0.9,0.6,0.6
17:11:21,1.1,0.6,0.8,0.8,0.6,0.6
17:12:24,1,0.6,0.7,0.8,0.6,0.6
17:13:26,1.1,0.6,0.8,0.9,0.6,0.6
17:14:26,1.1,0.6,0.8,0.9,0.6,0.7
17:15:27,1.1,0.6,0.8,0.9,0.6,0.6
17:16:27,1,0.6,0.5,0.8,0.6,0.6
17:17:28,1,0.6,0.5,0.8,0.7,0.6
17:18:28,1,0.6,0.6,0.8,0.6,0.6
17:19:29,1,0.6,0.5,0.8,0.6,0.6
17:19:55,1,0.6,0.5,0.8,0.6,0.6
