time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
12:16:42,1.2,1.7,0.9,0.5,0.7,0.4
12:16:45,1.2,1.6,0.9,0.5,0.7,0.4
12:16:53,1.3,1.6,0.9,0.5,0.7,0.4
12:16:55,1.2,1.6,1,0.5,0.7,0.4
12:16:57,1.3,1.6,0.9,0.5,0.7,0.4
12:17:14,1.2,1.6,1,0.5,0.7,0.4
12:18:15,1.2,1.8,0.9,0.5,0.7,0.4
12:19:15,1,1.8,1,0.5,0.7,0.4
12:20:16,1.2,1.5,0.9,0.5,0.7,0.4
12:21:16,1.1,1.6,0.9,0.5,0.7,0.4
12:22:16,1.1,1.7,0.9,0.5,0.7,0.4
12:23:17,1.2,1.8,0.9,0.5,0.7,0.4
12:24:17,1,1.5,0.9,0.5,0.7,0.3
12:25:18,1.2,1.5,0.9,0.5,0.7,0.4
12:26:18,1.1,1.7,0.9,0.5,0.7,0.3
12:27:18,1,1.5,0.9,0.5,0.7,0.3
12:28:19,1.1,1.7,0.8,0.4,0.7,0.4
12:29:19,1,1.6,0.8,0.5,0.7,0.3
12:30:20,1,1.7,0.9,0.5,0.7,0.4
12:31:20,1,1.7,0.9,0.5,0.7,0.3
12:32:20,1,1.7,0.9,0.5,0.7,0.3
12:33:21,1.1,1.6,0.8,0.4,0.7,0.4
12:34:20,1.1,1.5,0.8,0.5,0.7,0.3
12:35:21,1.1,1.6,0.8,0.4,0.7,0.3
12:36:21,1.2,1.8,0.8,0.4,0.7,0.3
12:37:23,1,1.7,0.9,0.5,0.7,0.3
12:41:29,1.1,1.4,0.9,0.5,0.7,0.4
12:42:30,1.1,1.5,0.8,0.5,0.7,0.3
12:43:32,1,1.5,0.9,0.5,0.7,0.3
12:44:33,1.2,1.5,0.8,0.4,0.7,0.3
12:45:36,1,1.5,0.8,0.5,0.7,0.3
12:46:37,1,1.6,0.8,0.4,0.7,0.3
12:47:40,1.1,1.8,0.8,0.4,0.7,0.3
12:48:41,1.1,1.5,0.8,0.4,0.7,0.3
12:49:43,1.1,1.3,0.9,0.5,0.7,0.4
12:50:45,1.1,1.8,0.8,0.5,0.7,0.3
12:51:47,1,1.6,0.9,0.5,0.7,0.3
12:52:47,1.1,1.6,0.8,0.4,0.7,0.4
12:53:48,1,1.7,0.9,0.5,0.7,0.4
12:54:48,1,1.5,0.9,0.5,0.7,0.3
12:55:49,1.2,1.6,0.8,0.4,0.7,0.4
12:56:49,1,1.6,0.9,0.5,0.7,0.3
12:57:49,1.1,1.6,0.9,0.5,0.7,0.4
12:58:50,1.1,1.7,0.9,0.5,0.7,0.3
12:59:50,1,1.6,0.9,0.5,0.7,0.3
13:00:51,1.2,1.5,0.8,0.4,0.7,0.4
13:01:51,1,1.6,0.9,0.5,0.7,0.3
13:02:52,1.1,1.6,0.9,0.5,0.7,0.4
13:03:52,1.1,1.7,0.8,0.5,0.7,0.3
13:04:53,1,1.5,0.9,0.5,0.7,0.3
13:05:53,1.1,1.5,0.8,0.4,0.7,0.3
13:06:53,1,1.7,0.8,0.5,0.7,0.3
13:07:54,1,1.5,0.9,0.5,0.7,0.4
13:08:54,1.2,1.5,0.8,0.4,0.7,0.4
13:09:55,1,1.5,0.8,0.5,0.7,0.3
13:10:55,1.1,1.7,0.9,0.4,0.7,0.4
13:11:55,1.1,1.6,0.8,0.5,0.7,0.3
13:12:56,1,1.6,0.9,0.5,0.7,0.3
13:13:56,1.2,1.5,0.9,0.4,0.7,0.4
13:14:58,1,1.6,0.9,0.5,0.7,0.3
13:16:01,1.1,1.5,0.9,0.5,0.7,0.4
13:17:03,1.2,1.6,0.9,0.5,0.7,0.4
13:18:06,1.1,1.5,0.9,0.5,0.7,0.4
13:19:09,1.1,1.5,0.9,0.5,0.7,0.4
13:21:12,1,1.5,0.9,0.5,0.7,0.4
13:22:13,1.3,1.6,0.9,0.5,0.7,0.4
13:23:13,1.1,1.7,0.9,0.5,0.7,0.4
13:24:14,1.2,1.4,1,0.5,0.8,0.4
13:25:14,1.2,1.5,0.9,0.5,0.7,0.4
13:26:14,1.1,1.6,0.9,0.5,0.7,0.4
13:27:15,1.4,1.5,0.9,0.5,0.7,0.4
13:28:15,1.3,1.5,0.9,0.5,0.7,0.4
13:29:16,1.1,1.6,1,0.5,0.8,0.4
13:30:16,1.3,1.6,0.9,0.5,0.7,0.4
13:31:16,1.1,1.6,1,0.5,0.7,0.4
13:32:17,1.3,1.7,1,0.5,0.8,0.4
13:33:17,1.2,1.6,0.9,0.5,0.7,0.4
13:34:18,1.2,1.6,1,0.5,0.7,0.4
13:35:18,1.3,1.6,0.9,0.5,0.7,0.4
13:36:18,1.2,1.6,1,0.5,0.7,0.4
13:37:19,1.2,1.8,1,0.5,0.8,0.4
13:38:19,1.2,1.8,0.9,0.5,0.7,0.3
13:39:20,1,1.7,0.9,0.5,0.7,0.3
13:40:20,1.2,1.7,0.9,0.4,0.7,0.4
13:41:21,1,1.5,0.9,0.5,0.7,0.3
13:42:21,1,1.5,0.9,0.5,0.7,0.4
13:43:22,1.2,1.5,0.8,0.4,0.7,0.4
13:44:22,1,1.7,0.9,0.5,0.7,0.3
13:45:23,1.2,1.4,0.9,0.5,0.7,0.4
13:46:23,1.1,1.5,0.8,0.5,0.7,0.3
13:47:24,1.1,1.5,0.9,0.5,0.7,0.3
13:48:24,1.2,1.7,0.9,0.4,0.7,0.4
13:49:25,1.1,1.6,0.9,0.5,0.7,0.3
13:50:25,1,1.6,0.9,0.5,0.7,0.4
13:51:26,1.2,1.5,0.8,0.4,0.7,0.3
13:52:26,1,1.6,0.9,0.5,0.8,0.4
13:53:27,1.2,1.7,0.9,0.4,0.7,0.4
13:54:20,1.1,1.5,1,0.5,1,0.4
