time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
17:20:14,0.7,0.7,0.7,0.6,0.6,0.5
17:21:15,0.8,0.7,0.7,0.6,0.6,0.5
17:22:15,0.8,0.7,0.7,0.6,0.6,0.6
17:23:15,0.7,0.7,0.7,0.5,0.6,0.5
17:24:16,0.7,0.7,0.7,0.6,0.6,0.5
17:25:16,0.7,0.7,0.7,0.6,0.6,0.5
17:26:17,0.7,0.7,0.7,0.5,0.6,0.6
17:27:17,0.8,0.6,0.7,0.6,0.6,0.5
17:28:18,0.7,0.7,0.7,0.5,0.6,0.5
17:29:18,0.7,0.7,0.7,0.6,0.5,0.5
17:30:19,0.7,0.7,0.7,0.6,0.6,0.5
17:31:19,0.7,0.7,0.7,0.5,0.5,0.6
17:32:20,0.7,0.7,0.7,0.6,0.6,0.6
17:33:20,0.8,0.7,0.6,0.6,0.6,0.5
17:34:21,0.8,0.7,0.7,0.6,0.6,0.5
17:35:21,0.7,0.7,0.7,0.4,0.5,0.5
17:36:22,0.7,0.7,0.7,0.5,0.6,0.5
17:37:22,0.6,0.7,0.7,0.5,0.5,0.5
17:38:23,0.7,0.7,0.7,0.6,0.6,0.6
17:39:23,0.6,0.7,0.7,0.4,0.5,0.5
17:40:23,0.7,0.7,0.7,0.6,0.6,0.6
17:41:24,0.7,0.7,0.7,0.5,0.5,0.5
17:42:24,0.8,0.7,0.7,0.6,0.6,0.6
17:43:25,0.8,0.7,0.7,0.6,0.6,0.5
17:44:25,0.7,0.6,0.7,0.5,0.5,0.5
17:45:26,0.8,0.6,0.7,0.6,0.6,0.5
17:46:26,0.7,0.7,0.6,0.5,0.6,0.5
17:47:27,0.7,0.6,0.6,0.5,0.5,0.5
17:48:27,0.7,0.7,0.6,0.6,0.6,0.5
17:49:28,0.7,0.6,0.7,0.5,0.5,0.5
17:50:28,0.7,0.6,0.7,0.4,0.5,0.5
17:51:28,0.7,0.6,0.7,0.5,0.5,0.5
17:52:29,0.7,0.6,0.7,0.4,0.4,0.5
17:53:29,0.7,0.5,0.6,0.4,0.4,0.5
17:54:30,0.7,0.5,0.6,0.4,0.4,0.5
17:55:30,0.7,0.5,0.6,0.5,0.4,0.5
17:56:31,0.7,0.5,0.6,0.5,0.5,0.5
17:57:31,0.7,0.5,0.7,0.5,0.5,0.5
17:58:32,0.7,0.5,0.7,0.5,0.5,0.5
17:59:32,0.7,0.6,0.7,0.5,0.5,0.5
18:00:33,0.7,0.6,0.7,0.4,0.4,0.5
18:01:33,0.7,0.6,0.7,0.5,0.5,0.5
18:02:34,0.7,0.6,0.7,0.5,0.5,0.5
18:03:34,0.7,0.5,0.6,0.5,0.5,0.5
18:04:35,0.7,0.6,0.7,0.4,0.5,0.5
18:05:35,0.7,0.6,0.7,0.4,0.5,0.5
18:06:36,0.7,0.6,0.7,0.5,0.5,0.5
18:07:36,0.7,0.5,0.7,0.4,0.5,0.5
18:08:37,0.7,0.6,0.7,0.5,0.5,0.5
18:09:37,0.8,0.6,0.7,0.5,0.5,0.5
18:10:38,0.7,0.5,0.6,0.4,0.4,0.5
18:11:38,0.7,0.6,0.7,0.5,0.5,0.5
18:12:39,0.8,0.6,0.7,0.5,0.5,0.5
18:13:39,0.7,0.5,0.7,0.4,0.4,0.5
18:14:40,0.7,0.5,0.7,0.5,0.4,0.5
18:15:40,0.7,0.5,0.7,0.4,0.5,0.5
18:16:41,0.7,0.6,0.6,0.5,0.5,0.5
18:17:41,0.7,0.6,0.6,0.4,0.4,0.5
18:18:41,0.7,0.5,0.7,0.5,0.5,0.5
18:19:42,0.7,0.5,0.7,0.4,0.5,0.5
18:20:42,0.7,0.6,0.6,0.5,0.5,0.5
18:21:43,0.7,0.5,0.6,0.4,0.4,0.5
18:22:43,0.7,0.5,0.7,0.5,0.5,0.5
18:23:44,0.7,0.6,0.6,0.4,0.5,0.5
18:24:43,0.7,0.5,0.6,0.5,0.5,0.5
18:25:45,0.7,0.6,0.7,0.5,0.5,0.5
18:26:46,0.65,0.5,0.55,0.5,0.5,0.45
18:27:46,0.6,0.4,0.4,0.5,0.5,0.4
18:28:47,0.5,0.4,0.4,0.4,0.4,0.4
18:29:47,0.5,0.4,0.4,0.4,0.4,0.4
18:30:48,0.5,0.4,0.4,0.4,0.4,0.4
18:31:48,0.5,0.4,0.4,0.5,0.4,0.4
18:32:49,0.5,0.4,0.4,0.4,0.4,0.4
18:33:49,0.5,0.4,0.4,0.4,0.4,0.4
18:34:50,0.5,0.4,0.4,0.4,0.5,0.4
18:35:50,0.5,0.4,0.4,0.4,0.4,0.4
18:36:51,0.5,0.4,0.4,0.5,0.4,0.4
18:37:51,0.5,0.4,0.4,0.5,0.4,0.4
18:38:52,0.5,0.4,0.4,0.4,0.4,0.4
18:39:52,0.5,0.4,0.4,0.4,0.5,0.5
18:40:53,0.5,0.4,0.4,0.4,0.5,0.5
18:41:54,0.5,0.4,0.4,0.5,0.5,0.5
18:42:54,0.5,0.4,0.4,0.4,0.5,0.5
18:43:55,0.5,0.4,0.4,0.4,0.5,0.5
18:44:55,0.6,0.6,0.4,0.6,0.6,0.4
18:45:56,0.6,0.6,0.4,0.5,0.6,0.4
18:46:56,0.5,0.6,0.4,0.5,0.6,0.4
18:47:57,0.6,0.5,0.4,0.5,0.6,0.4
18:48:57,0.6,0.5,0.4,0.5,0.6,0.4
18:49:58,0.6,0.6,0.4,0.6,0.6,0.4
18:50:58,0.5,0.5,0.4,0.5,0.5,0.4
18:51:59,0.5,0.6,0.4,0.5,0.5,0.4
18:52:59,0.5,0.6,0.4,0.5,0.5,0.4
18:54:00,0.6,0.5,0.4,0.5,0.5,0.4
18:55:00,0.6,0.5,0.4,0.5,0.5,0.4
18:56:01,0.6,0.6,0.4,0.5,0.5,0.4
18:57:02,0.6,0.5,0.4,0.6,0.5,0.4
18:57:32,0.6,0.5,0.4,0.5,0.5,0.4
