time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
13:38:55,0.9,1,0.5,1.8,0.7,0.6
13:39:56,0.9,1,0.5,1.6,0.7,0.6
13:40:57,1,1.4,0.5,1.5,0.7,0.6
13:41:51,1.2,1.9,0.6,1.5,0.7,0.6
13:49:33,0.8,0.8,0.6,1.4,0.6,0.6
13:50:34,0.8,0.8,0.6,1.3,0.6,0.6
13:51:36,0.8,0.7,0.5,1.3,0.5,0.6
13:52:36,0.8,0.7,0.5,1.3,0.6,0.6
13:53:37,0.7,0.7,0.5,1.2,0.5,0.6
13:54:38,0.7,0.7,0.5,1.3,0.5,0.6
13:55:39,0.7,0.7,0.5,1.2,0.5,0.6
13:56:40,0.7,0.7,0.5,1.25,0.5,0.6
13:57:41,0.7,0.7,0.5,1.3,0.5,0.6
13:58:42,0.7,0.7,0.5,1.2,0.5,0.6
13:59:43,0.7,0.7,0.5,1.2,0.5,0.6
14:00:44,0.7,0.7,0.5,1.2,0.5,0.6
14:01:44,0.7,0.7,0.5,1.2,0.5,0.6
14:02:45,0.7,0.7,0.5,1.2,0.5,0.6
14:03:46,0.7,0.7,0.5,1.2,0.5,0.6
14:04:47,0.7,0.7,0.5,1.1,0.5,0.6
14:05:48,0.7,0.7,0.5,1.2,0.5,0.6
14:06:50,0.7,0.7,0.5,1.2,0.5,0.6
14:07:51,0.7,0.7,0.5,1.2,0.5,0.6
14:08:52,0.7,0.7,0.5,1.2,0.5,0.6
14:09:53,0.7,0.7,0.5,1.2,0.5,0.6
14:10:54,0.8,1,0.5,1.2,0.5,0.6
14:11:54,0.9,1.1,0.5,1.2,0.5,0.6
14:12:55,0.8,1.1,0.6,1.2,0.5,0.6
14:13:56,0.8,1.2,0.6,1.2,0.5,0.6
14:14:57,0.8,1.2,0.5,1.3,0.5,0.6
14:15:58,0.9,1.5,0.6,1.2,0.5,0.6
14:17:00,0.8,1.4,0.6,1.2,0.6,0.7
14:18:02,1,1.8,0.6,1.2,0.5,0.6
14:19:03,0.9,1.6,0.6,1.2,0.5,0.6
14:20:04,0.9,1.6,0.6,1.2,0.6,0.6
14:21:05,1,1.6,0.6,1.3,0.6,0.6
14:22:07,0.9,1.7,0.6,1.2,0.6,0.6
14:23:09,1,1.4,0.7,1.3,0.6,0.6
14:24:11,1,1.9,0.7,1.3,0.6,0.6
14:25:12,1.1,1.5,0.7,1.2,0.6,0.6
14:26:14,1.2,1.5,0.7,1.3,0.6,0.6
14:27:16,1.1,1.4,0.7,1.4,0.7,0.6
14:28:16,1.3,1.1,0.7,1.3,0.7,0.6
14:29:18,1.2,1.3,0.6,1.4,0.7,0.6
14:30:18,1.1,1.5,0.7,1.4,0.7,0.6
14:31:20,1.3,1.2,0.7,1.4,0.7,0.6
14:32:21,1.3,1.4,0.7,1.4,0.7,0.6
14:33:22,1.2,1.4,0.7,1.5,0.7,0.6
14:34:22,1.3,1.3,0.7,1.4,0.8,0.7
14:35:23,1.5,1.2,0.7,1.4,0.8,0.7
14:36:24,1.3,1.2,0.7,1.4,0.7,0.6
14:37:25,1.2,1,0.7,1.5,0.8,0.7
14:38:29,1.2,1.1,0.7,1.5,0.8,0.6
14:39:31,1.2,1,0.6,1.6,0.8,0.6
14:40:31,1.2,1,0.6,1.4,0.8,0.6
14:41:32,1.3,0.9,0.6,1.5,0.8,0.7
14:42:33,1.1,0.9,0.6,1.4,0.7,0.6
14:43:34,1.2,0.9,0.6,1.6,0.8,0.7
14:44:35,1.2,0.9,0.6,1.4,0.8,0.7
14:45:36,1.1,0.9,0.6,1.4,0.7,0.6
14:46:37,1.2,0.9,0.6,1.6,0.8,0.7
14:47:38,1.1,0.9,0.6,1.5,0.8,0.7
14:48:38,1.1,0.9,0.6,1.5,0.8,0.7
14:49:40,1.1,1,0.6,1.6,0.8,0.7
14:50:41,1.1,0.9,0.6,1.5,0.7,0.7
14:51:42,1.2,0.9,0.6,1.4,0.7,0.6
14:52:43,1.1,1,0.5,1.5,0.8,0.6
14:53:44,1.1,0.9,0.6,1.4,0.7,0.7
14:54:45,1.1,0.9,0.5,1.5,0.7,0.6
14:55:46,1.1,0.9,0.6,1.6,0.8,0.6
14:56:46,1,0.9,0.6,1.4,0.7,0.6
14:57:47,1.1,0.9,0.6,1.5,0.7,0.6
14:58:48,1,0.9,0.5,1.5,0.7,0.6
14:59:49,1.1,0.9,0.6,1.4,0.7,0.7
15:00:51,1,0.8,0.5,1.4,0.7,0.6
15:01:55,1,0.9,0.5,1.5,0.7,0.6
15:02:59,1.1,0.9,0.5,1.5,0.8,0.7
15:04:02,1,0.9,0.5,1.4,0.7,0.7
15:05:06,1,0.9,0.5,1.5,0.7,0.6
15:06:07,1.1,0.9,0.6,1.4,0.7,0.7
