time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
18:37:54,0.6,0.7,0.4,0.9,0.6,0.5
18:38:54,0.6,0.7,0.4,0.9,0.6,0.5
18:39:55,0.6,0.7,0.4,0.9,0.6,0.5
18:40:55,0.6,0.7,0.4,1.0,0.6,0.5
18:41:51,0.6,0.7,0.4,0.9,0.6,0.5
19:16:38,0.6,0.7,0.4,1.0,0.6,0.5
19:17:38,0.6,0.7,0.4,1.0,0.7,0.5
19:18:39,0.6,0.7,0.4,1.0,0.6,0.5
19:19:39,0.6,0.7,0.4,1.0,0.6,0.5
19:20:39,0.6,0.7,0.4,1.0,0.6,0.5
19:21:40,0.6,0.7,0.4,1.0,0.6,0.5
19:22:40,0.6,0.7,0.4,1.0,0.6,0.5
19:23:41,0.6,0.7,0.4,1.0,0.6,0.5
19:24:41,0.6,0.7,0.4,1.0,0.6,0.5
19:25:42,0.6,0.7,0.4,1.0,0.6,0.5
19:26:42,0.6,0.7,0.4,1.0,0.6,0.5
19:27:43,0.6,0.7,0.4,1.0,0.6,0.5
19:28:43,0.6,0.7,0.4,1.0,0.6,0.5
19:29:44,0.6,0.7,0.4,1.0,0.6,0.5
19:30:44,0.6,0.7,0.4,1.0,0.6,0.5
19:31:44,0.6,0.7,0.4,1.1,0.6,0.5
19:32:45,0.6,0.7,0.4,1.0,0.6,0.5
19:33:45,0.6,0.7,0.4,1.0,0.6,0.5
19:34:46,0.6,0.7,0.4,1.0,0.6,0.5
19:35:46,0.6,0.7,0.4,1.0,0.6,0.5
19:36:48,0.6,0.7,0.4,1.0,0.6,0.5
19:37:49,0.6,0.7,0.4,1.0,0.7,0.5
19:38:51,0.6,0.7,0.4,1.1,0.6,0.5
19:39:52,0.6,0.7,0.4,1.0,0.7,0.5
19:40:53,0.6,0.7,0.4,1.1,0.6,0.5
19:41:53,0.6,0.7,0.4,1.0,0.6,0.5
19:42:54,0.7,0.7,0.4,1.0,0.6,0.5
19:43:54,0.6,0.7,0.4,1.0,0.6,0.5
19:44:55,0.6,0.7,0.4,1.0,0.7,0.5
19:45:55,0.6,0.7,0.4,1.0,0.6,0.5
19:46:56,0.6,0.7,0.4,1.0,0.6,0.5
19:47:56,0.6,0.7,0.4,1.0,0.6,0.5
19:48:56,0.6,0.7,0.4,0.9,0.6,0.5
19:49:57,0.6,0.7,0.4,1.1,0.6,0.5
19:50:04,0.6,0.7,0.4,1.1,0.6,0.5
19:46:56,0.6,0.7,0.4,1.0,0.6,0.5
19:47:56,0.6,0.7,0.4,1.0,0.6,0.5
19:48:56,0.6,0.7,0.4,1.0,0.6,0.5
19:49:57,0.6,0.7,0.4,1.0,0.6,0.5
19:50:04,0.6,0.7,0.4,1.0,0.6,0.5
19:46:56,0.6,0.7,0.4,1.0,0.6,0.5
19:47:56,0.6,0.7,0.4,1.0,0.6,0.5
19:48:56,0.6,0.7,0.4,1.0,0.6,0.5
19:49:57,0.6,0.7,0.4,1.0,0.6,0.5
19:50:04,0.6,0.7,0.4,1.0,0.6,0.5
19:46:56,0.6,0.7,0.4,1.0,0.6,0.5
19:47:56,0.6,0.7,0.4,1.0,0.6,0.5
19:48:56,0.6,0.7,0.4,1.0,0.6,0.5
19:49:57,0.6,0.7,0.4,1.0,0.6,0.5
19:50:04,0.6,0.7,0.4,1.0,0.6,0.5
19:46:56,0.6,0.7,0.4,1.0,0.6,0.5
19:47:56,0.5,0.7,0.4,1.0,0.6,0.5
19:48:56,0.5,0.7,0.4,1.0,0.6,0.5
19:49:57,0.5,0.7,0.4,1.0,0.6,0.5
19:50:04,0.5,0.7,0.4,1.0,0.6,0.5
19:46:56,0.5,0.7,0.4,1.0,0.6,0.5
19:47:56,0.5,0.7,0.4,1.0,0.6,0.5
19:48:56,0.5,0.7,0.4,1.0,0.6,0.5
19:49:57,0.5,0.7,0.4,1.0,0.6,0.5
19:50:04,0.5,0.7,0.4,1.0,0.6,0.5
19:46:56,0.5,0.7,0.4,1.0,0.6,0.5
19:47:56,0.5,0.7,0.4,1.0,0.6,0.5
19:48:56,0.5,0.7,0.4,1.0,0.6,0.5
19:49:57,0.5,0.7,0.4,1.0,0.6,0.5
19:50:04,0.5,0.7,0.4,1.1,0.6,0.5
19:46:56,0.5,0.7,0.4,1.1,0.6,0.5
19:47:56,0.5,0.7,0.4,1.1,0.6,0.5
19:48:56,0.5,0.7,0.4,1.1,0.6,0.5
19:49:57,0.5,0.7,0.4,1.1,0.6,0.5
19:50:04,0.5,0.7,0.4,1.1,0.6,0.5
19:46:56,0.5,0.7,0.4,1.1,0.6,0.5
19:47:56,0.5,0.7,0.4,1.1,0.6,0.5
19:48:56,0.5,0.7,0.4,1.1,0.6,0.5
19:49:57,0.5,0.7,0.4,1.1,0.6,0.5
19:50:04,0.5,0.7,0.4,1.1,0.6,0.5
19:46:56,0.5,0.7,0.4,1.1,0.6,0.5
19:47:56,0.5,0.7,0.4,1.1,0.6,0.5
19:48:56,0.5,0.7,0.4,1.1,0.6,0.5
19:49:57,0.5,0.7,0.4,1.1,0.6,0.5
19:50:04,0.5,0.7,0.4,1.1,0.6,0.5
19:46:56,0.5,0.7,0.4,1.1,0.6,0.5
19:47:56,0.5,0.7,0.4,1.1,0.6,0.5
19:48:56,0.5,0.7,0.4,1.1,0.6,0.5
19:49:57,0.5,0.7,0.4,1.1,0.6,0.5
