time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
11:46:27,0.7,0.7,0.3,0.4,0.4,0.4
11:47:28,0.8,0.6,0.3,0.4,0.4,0.4
11:48:28,0.9,0.7,0.3,0.4,0.4,0.4
11:49:29,0.9,0.7,0.4,0.4,0.4,0.4
11:50:30,0.7,0.8,0.4,0.4,0.4,0.4
11:51:30,1,0.7,0.4,0.4,0.4,0.4
11:52:32,0.8,0.7,0.4,0.4,0.4,0.4
11:53:31,0.7,0.8,0.4,0.4,0.4,0.4
11:54:32,0.9,0.7,0.4,0.4,0.4,0.4
11:55:33,0.7,0.8,0.5,0.4,0.4,0.4
11:56:33,0.8,0.7,0.4,0.4,0.4,0.4
11:57:34,0.9,0.7,0.4,0.4,0.4,0.4
11:58:35,0.9,0.7,0.4,0.4,0.4,0.4
11:59:35,0.9,0.6,0.4,0.4,0.4,0.4
12:00:36,0.7,0.7,0.4,0.4,0.4,0.4
12:01:37,0.8,0.7,0.4,0.4,0.4,0.4
12:02:38,0.8,0.7,0.4,0.4,0.4,0.4
12:03:38,0.8,0.6,0.4,0.4,0.4,0.4
12:04:39,0.9,0.7,0.4,0.4,0.4,0.4
12:05:40,0.8,0.7,0.4,0.4,0.4,0.4
12:06:40,0.8,0.7,0.4,0.4,0.4,0.4
12:07:41,0.8,0.7,0.4,0.4,0.4,0.4
12:08:42,0.7,0.6,0.4,0.4,0.4,0.4
12:09:42,0.8,0.7,0.4,0.4,0.4,0.4
12:10:43,0.8,0.7,0.4,0.4,0.4,0.4
12:11:44,0.7,0.6,0.4,0.4,0.4,0.4
12:12:44,0.9,0.7,0.4,0.4,0.4,0.4
12:13:45,0.8,0.7,0.4,0.4,0.4,0.4
12:14:46,0.8,0.7,0.4,0.4,0.4,0.4
12:15:46,0.8,0.6,0.4,0.4,0.4,0.4
12:16:48,0.8,0.7,0.4,0.4,0.4,0.4
12:17:48,0.8,0.7,0.4,0.4,0.4,0.4
12:18:48,0.7,0.7,0.4,0.4,0.4,0.4
12:19:49,0.7,0.7,0.4,0.4,0.4,0.4
12:20:50,0.7,0.6,0.4,0.4,0.4,0.4
12:21:51,0.8,0.6,0.4,0.4,0.4,0.4
12:22:51,0.8,0.6,0.4,0.4,0.4,0.4
12:23:52,0.7,0.6,0.4,0.4,0.4,0.4
12:24:52,0.8,0.7,0.4,0.4,0.4,0.4
12:25:53,0.6,0.7,0.4,0.4,0.4,0.4
12:26:54,0.7,0.8,0.4,0.4,0.4,0.4
12:27:54,0.7,0.6,0.4,0.4,0.4,0.4
12:28:55,0.7,0.8,0.4,0.4,0.4,0.4
12:29:56,0.7,0.6,0.4,0.4,0.4,0.4
12:30:57,0.7,0.5,0.3,0.4,0.4,0.4
12:31:59,0.7,0.6,0.3,0.4,0.4,0.4
12:33:01,0.7,0.6,0.3,0.4,0.4,0.4
12:34:03,0.8,0.7,0.3,0.4,0.4,0.4
12:35:04,0.7,0.6,0.3,0.4,0.4,0.4
12:36:05,0.8,0.7,0.3,0.4,0.4,0.4
12:37:06,0.8,0.6,0.3,0.4,0.4,0.4
12:38:07,0.8,0.7,0.3,0.4,0.4,0.4
12:39:07,0.8,0.6,0.3,0.4,0.4,0.4
12:40:08,0.8,0.5,0.3,0.4,0.4,0.4
12:41:09,0.8,0.5,0.3,0.4,0.4,0.4
12:42:09,0.9,0.7,0.3,0.4,0.4,0.4
12:43:11,0.9,0.5,0.3,0.4,0.4,0.4
12:44:11,0.9,0.7,0.3,0.4,0.4,0.4
12:45:11,0.9,0.5,0.3,0.4,0.4,0.4
12:46:12,0.9,0.7,0.3,0.4,0.4,0.4
12:47:13,0.8,0.5,0.3,0.4,0.4,0.4
12:48:14,0.9,0.7,0.3,0.4,0.4,0.4
12:49:15,0.8,0.6,0.3,0.4,0.4,0.4
12:50:15,0.8,0.8,0.3,0.4,0.4,0.4
12:51:16,0.8,0.7,0.3,0.4,0.4,0.4
12:52:17,0.8,0.8,0.3,0.4,0.4,0.4
12:53:18,0.8,0.8,0.3,0.4,0.4,0.4
12:54:18,0.8,0.7,0.3,0.4,0.4,0.4
12:55:19,0.8,0.8,0.3,0.4,0.4,0.4
12:56:20,0.8,0.6,0.3,0.4,0.4,0.4
12:57:20,0.8,0.9,0.3,0.4,0.4,0.4
12:58:21,0.8,0.6,0.3,0.4,0.4,0.4
12:59:22,0.8,0.9,0.3,0.4,0.4,0.4
13:00:22,0.8,0.5,0.3,0.4,0.4,0.4
13:01:23,0.9,0.8,0.3,0.4,0.4,0.4
13:02:24,0.9,0.5,0.3,0.4,0.4,0.4
13:03:24,0.9,0.7,0.3,0.4,0.4,0.4
13:04:25,0.9,0.6,0.3,0.4,0.4,0.4
13:05:26,0.9,0.7,0.3,0.4,0.4,0.4
13:06:26,0.8,0.7,0.3,0.4,0.4,0.4
