time,deHorizontalVib,deVerticalVib,deAxialVib,nde_horizontalVib,nde_verticalVib,nde_axialVib
10:56:35,0.8,0.9,0.9,0.7,0.9,1.1
10:57:35,0.9,0.9,1,0.7,1,1.1
10:58:36,0.8,0.9,0.9,0.7,0.9,1
10:59:36,0.8,0.9,0.9,0.7,0.9,1
11:00:37,0.7,0.9,0.8,0.8,0.9,1
11:01:37,0.8,0.9,0.9,0.8,0.9,1
11:02:38,0.8,0.8,0.9,0.8,1,1
11:03:38,0.7,0.8,0.9,0.7,1,1.1
11:04:39,0.8,0.9,0.9,0.8,1,1.1
11:05:39,0.8,0.9,0.9,0.8,0.9,1
11:06:41,0.4,0.45,0.45,0.4,0.45,0.5
11:07:42,0.4,0.45,0.45,0.4,0.45,0.5
11:08:42,0.4,0.45,0.45,0.4,0.45,0.5
11:09:43,0.8,0.9,1,0.7,0.9,1.1
11:10:43,0.8,0.8,0.8,0.8,1,1
11:11:45,0.7,0.8,0.9,0.7,1,1
11:12:46,0.7,0.8,0.9,0.8,0.9,1
11:13:47,0.8,0.8,0.8,0.8,0.9,1
11:14:49,0.7,0.8,0.9,0.7,0.9,1
11:15:50,0.7,0.9,0.9,0.7,0.9,1
11:16:51,0.7,0.8,0.9,0.7,0.9,1.1
11:17:53,0.7,0.8,0.9,0.7,0.9,1
11:18:55,0.7,0.8,0.8,0.7,1,1
11:19:57,0.7,0.8,0.8,0.7,1,1
11:20:58,0.7,0.8,0.8,0.7,1,1
11:21:59,0.7,0.8,0.9,0.7,1,1
11:23:00,0.7,0.8,1,0.7,1,1.1
11:24:01,0.7,0.8,1,0.7,1,1.1
11:25:02,0.7,0.8,0.8,0.8,0.9,1
11:26:04,0.7,0.8,0.9,0.8,1,1
11:27:05,0.7,0.8,0.9,0.8,1,1
11:28:06,0.7,0.8,0.9,0.7,1,1
11:29:08,0.8,0.8,0.9,0.7,0.9,1
11:30:09,0.8,0.8,0.9,0.7,0.9,1
11:31:10,0.8,0.8,0.9,0.7,0.9,1
11:32:11,0.7,0.8,0.8,0.8,1.1,1.1
11:33:12,0.7,0.8,0.9,0.8,1,1
11:34:15,0.7,0.8,0.9,0.7,1,1
11:35:16,0.7,0.8,1.1,0.8,1,1.1
11:36:18,0.7,0.8,1.1,0.8,1,1.1
11:37:18,0.7,0.8,0.8,0.8,1,1
11:38:19,0.7,0.8,1,0.7,1,1
11:39:21,0.7,0.8,0.8,0.8,1,1
11:40:22,0.7,0.8,1,0.7,1,1
11:41:23,0.7,0.8,0.8,0.7,1,1.1
11:42:24,0.7,0.8,0.8,0.8,1,1
11:43:25,0.6,0.8,0.9,0.8,1,1
11:44:27,0.6,0.8,0.9,0.8,1,1
11:45:30,0.7,0.8,0.9,0.7,1,1
11:46:31,0.7,0.8,0.9,0.7,1,1
11:47:32,0.7,0.8,0.8,0.7,1,1
11:48:33,0.7,0.8,0.8,0.7,1,1
11:49:34,0.6,0.8,0.9,0.7,1,1
11:50:35,0.7,0.9,0.9,0.7,0.9,1
11:51:37,0.7,0.9,0.8,0.7,1,1
11:52:38,0.7,0.9,0.8,0.7,1,1
11:53:39,0.6,0.8,0.9,0.7,1,1
11:54:40,0.6,0.8,0.9,0.7,1,1
11:55:42,0.7,0.8,0.9,0.7,1,1.1
11:56:44,0.7,0.8,0.9,0.7,1,1.1
11:57:45,0.7,0.8,0.9,0.7,1,1.1
11:58:46,0.7,0.8,0.9,0.7,1,1.1
11:59:48,0.7,0.8,0.9,0.7,1,1.1
12:00:51,0.7,0.8,0.9,0.7,1,1.1
12:01:57,0.7,0.9,0.9,0.7,0.9,1
12:02:58,0.7,0.9,0.9,0.7,0.9,1
12:03:59,0.7,0.9,0.9,0.7,0.9,1
12:05:00,0.7,0.8,0.9,0.7,0.9,1
12:06:01,0.7,0.8,0.9,0.8,1,1
12:07:03,0.6,0.8,0.9,0.8,1,1
12:08:04,0.7,0.8,0.9,0.7,0.9,1
12:09:06,0.7,0.8,0.9,0.7,0.9,1
12:10:07,0.7,0.8,0.9,0.7,0.9,1
12:11:09,0.7,0.8,0.9,0.7,0.9,1
12:12:17,0.7,0.8,0.9,0.7,0.9,1
12:13:18,0.6,0.8,1,0.7,1,1.1
12:14:19,0.6,0.8,1,0.7,1,1.1
12:15:21,0.7,0.8,0.8,0.8,1,1
12:16:23,0.7,0.8,0.9,0.8,1,1
12:17:24,0.7,0.8,0.9,0.8,1,1
12:18:26,0.7,0.9,0.9,0.7,0.9,1
12:19:29,0.6,0.8,0.9,0.7,0.9,1
12:20:32,0.6,0.8,1,0.7,1,1.1
12:21:34,0.7,0.8,0.8,0.8,1,1
12:22:36,0.7,0.8,0.8,0.7,1,1
12:23:38,0.7,0.8,0.8,0.7,1,1
12:24:40,0.7,0.8,0.8,0.7,0.9,1
12:25:42,0.6,0.9,0.9,0.7,0.9,1
12:26:44,0.6,0.8,1,0.7,1,1.1
12:27:48,0.7,0.8,0.8,0.8,1,1
12:28:50,0.7,0.8,0.8,0.8,1,1
12:29:52,0.6,0.8,0.9,0.7,1,1.1
12:30:54,0.7,0.8,0.9,0.7,1,1
12:32:07,0.7,0.8,0.8,0.7,0.9,1
12:33:09,0.7,0.8,0.8,0.7,0.9,1
12:34:10,0.7,0.8,0.9,0.7,0.9,1
12:35:12,0.6,0.8,0.9,0.7,1,1
12:36:14,0.7,0.8,0.9,0.7,1,1
12:37:16,0.7,0.8,0.9,0.8,1,1
12:38:18,0.6,0.8,0.9,0.7,1,1
12:39:19,0.7,0.8,0.9,0.7,1,1
12:40:21,0.6,0.8,0.9,0.7,1,1.1
12:41:23,0.7,0.8,0.9,0.7,1,1
12:42:25,0.7,0.8,0.8,0.7,0.9,1
12:43:27,0.6,0.8,0.8,0.7,1.1,1
12:44:29,0.7,0.8,0.8,0.7,0.9,1
12:45:30,0.6,0.9,0.9,0.7,0.9,1
12:46:40,0.6,0.7,0.8,0.7,1,1
12:47:43,0.6,0.8,1,0.7,1,1
12:48:43,0.6,0.8,0.9,0.7,0.9,1
